"IDCLIENTE","NOMBREUSUARIO","IDMEMBRECIA","IDROL","IDPERSONA","ESTADO","CLAVEUSUARIO"
625,"Luis",2,2,625,"Activo",1234
626,"Bryan",2,2,626,"Activo",1234
627,"Karol",3,3,627,"Inactivo",1234
628,"Esteban",1,1,628,"Activo",1234
629,"Diego",1,1,629,"Inactivo",1234
630,"Luis",2,2,630,"Activo",1234
631,"Bryan",2,2,631,"Activo",1234
632,"Karol",3,3,632,"Inactivo",1234
633,"Esteban",1,1,633,"Activo",1234
634,"Diego",1,1,634,"Inactivo",1234
635,"Luis",2,2,635,"Activo",1234
636,"Bryan",2,2,636,"Activo",1234
637,"Karol",3,3,637,"Inactivo",1234
638,"Esteban",1,1,638,"Activo",1234
639,"Diego",2,2,639,"Inactivo",1234
640,"Luis",2,2,640,"Activo",1234
641,"Bryan",3,3,641,"Activo",1234
642,"Karol",1,1,642,"Inactivo",1234
643,"Esteban",1,1,643,"Activo",1234
644,"Diego",2,2,644,"Inactivo",1234
645,"Luis",2,2,645,"Activo",1234
646,"Bryan",3,3,646,"Activo",1234
647,"Karol",1,1,647,"Inactivo",1234
648,"Esteban",1,1,648,"Activo",1234
649,"Diego",2,2,649,"Inactivo",1234
650,"Luis",2,2,650,"Activo",1234
651,"Bryan",3,3,651,"Activo",1234
652,"Karol",1,1,652,"Inactivo",1234
653,"Esteban",1,1,653,"Activo",1234
654,"Diego",2,2,654,"Inactivo",1234
655,"Luis",2,2,655,"Activo",1234
656,"Bryan",3,3,656,"Activo",1234
657,"Karol",1,1,657,"Inactivo",1234
658,"Esteban",1,1,658,"Activo",1234
659,"Diego",2,2,659,"Inactivo",1234
660,"Luis",2,2,660,"Activo",1234
661,"Bryan",3,3,661,"Activo",1234
662,"Karol",1,1,662,"Inactivo",1234
663,"Esteban",1,1,663,"Activo",1234
664,"Diego",2,2,664,"Inactivo",1234
665,"Luis",2,2,665,"Activo",1234
666,"Bryan",3,3,666,"Activo",1234
667,"Karol",1,1,667,"Inactivo",1234
668,"Esteban",1,1,668,"Activo",1234
669,"Diego",2,2,669,"Inactivo",1234
670,"Luis",2,2,670,"Activo",1234
671,"Bryan",1,1,671,"Activo",1234
672,"Karol",2,2,672,"Inactivo",1234
673,"Esteban",2,2,673,"Activo",1234
674,"Diego",3,3,674,"Inactivo",1234
675,"Luis",1,1,675,"Activo",1234
676,"Bryan",1,1,676,"Activo",1234
677,"Karol",2,2,677,"Inactivo",1234
678,"Esteban",2,2,678,"Activo",1234
679,"Diego",3,3,679,"Inactivo",1234
680,"Luis",1,1,680,"Activo",1234
681,"Bryan",1,1,681,"Activo",1234
682,"Karol",2,2,682,"Inactivo",1234
683,"Esteban",2,2,683,"Activo",1234
684,"Diego",3,3,684,"Inactivo",1234
685,"Luis",1,1,685,"Activo",1234
686,"Bryan",1,1,686,"Activo",1234
687,"Karol",2,2,687,"Inactivo",1234
688,"Esteban",2,2,688,"Activo",1234
689,"Diego",3,3,689,"Inactivo",1234
690,"Luis",1,1,690,"Activo",1234
691,"Bryan",2,2,691,"Activo",1234
692,"Karol",2,2,692,"Inactivo",1234
693,"Esteban",3,3,693,"Activo",1234
694,"Diego",1,1,694,"Inactivo",1234
695,"Luis",1,1,695,"Activo",1234
696,"Bryan",2,2,696,"Activo",1234
697,"Karol",2,2,697,"Inactivo",1234
698,"Esteban",3,3,698,"Activo",1234
699,"Diego",1,1,699,"Inactivo",1234
700,"Luis",1,1,700,"Activo",1234
701,"Bryan",2,2,701,"Activo",1234
702,"Karol",2,2,702,"Inactivo",1234
703,"Esteban",3,3,703,"Activo",1234
704,"Diego",1,1,704,"Inactivo",1234
705,"Luis",1,1,705,"Activo",1234
706,"Bryan",2,2,706,"Activo",1234
707,"Karol",2,2,707,"Inactivo",1234
708,"Esteban",3,3,708,"Activo",1234
709,"Diego",1,1,709,"Inactivo",1234
710,"Luis",2,2,710,"Activo",1234
711,"Bryan",2,2,711,"Activo",1234
712,"Karol",3,3,712,"Inactivo",1234
713,"Esteban",1,1,713,"Activo",1234
714,"Diego",1,1,714,"Inactivo",1234
715,"Luis",2,2,715,"Activo",1234
716,"Bryan",2,2,716,"Activo",1234
717,"Karol",3,3,717,"Inactivo",1234
718,"Esteban",1,1,718,"Activo",1234
719,"Diego",1,1,719,"Inactivo",1234
720,"Luis",2,2,720,"Activo",1234
721,"Bryan",2,2,721,"Activo",1234
722,"Karol",3,3,722,"Inactivo",1234
723,"Esteban",1,1,723,"Activo",1234
724,"Diego",1,1,724,"Inactivo",1234
725,"Luis",1,1,725,"Activo",1234
726,"Bryan",2,2,726,"Activo",1234
727,"Karol",2,2,727,"Inactivo",1234
728,"Esteban",3,3,728,"Activo",1234
729,"Diego",1,1,729,"Inactivo",1234
730,"Luis",1,1,730,"Activo",1234
731,"Bryan",2,2,731,"Activo",1234
732,"Karol",2,2,732,"Inactivo",1234
733,"Esteban",3,3,733,"Activo",1234
734,"Diego",1,1,734,"Inactivo",1234
735,"Luis",1,1,735,"Activo",1234
736,"Bryan",2,2,736,"Activo",1234
737,"Karol",2,2,737,"Inactivo",1234
738,"Esteban",3,3,738,"Activo",1234
739,"Diego",1,1,739,"Inactivo",1234
740,"Luis",1,1,740,"Activo",1234
741,"Bryan",2,2,741,"Activo",1234
742,"Karol",2,2,742,"Inactivo",1234
743,"Esteban",3,3,743,"Activo",1234
744,"Diego",1,1,744,"Inactivo",1234
745,"Luis",2,2,745,"Activo",1234
746,"Bryan",2,2,746,"Activo",1234
747,"Karol",3,3,747,"Inactivo",1234
748,"Esteban",1,1,748,"Activo",1234
749,"Diego",1,1,749,"Inactivo",1234
750,"Luis",2,2,750,"Activo",1234
751,"Bryan",2,2,751,"Activo",1234
752,"Karol",3,3,752,"Inactivo",1234
753,"Esteban",1,1,753,"Activo",1234
754,"Diego",1,1,754,"Inactivo",1234
755,"Luis",2,2,755,"Activo",1234
756,"Bryan",2,2,756,"Activo",1234
757,"Karol",3,3,757,"Inactivo",1234
758,"Esteban",1,1,758,"Activo",1234
759,"Diego",1,1,759,"Inactivo",1234
760,"Luis",2,2,760,"Activo",1234
761,"Bryan",2,2,761,"Activo",1234
762,"Karol",3,3,762,"Inactivo",1234
763,"Esteban",1,1,763,"Activo",1234
764,"Diego",1,1,764,"Inactivo",1234
765,"Luis",2,2,765,"Activo",1234
766,"Bryan",2,2,766,"Activo",1234
767,"Karol",3,3,767,"Inactivo",1234
768,"Esteban",1,1,768,"Activo",1234
769,"Diego",1,1,769,"Inactivo",1234
770,"Luis",2,2,770,"Activo",1234
771,"Bryan",2,2,771,"Activo",1234
772,"Karol",3,3,772,"Inactivo",1234
773,"Esteban",1,1,773,"Activo",1234
774,"Diego",1,1,774,"Inactivo",1234
775,"Luis",2,2,775,"Activo",1234
776,"Bryan",2,2,776,"Activo",1234
777,"Karol",1,1,777,"Inactivo",1234
778,"Esteban",2,2,778,"Activo",1234
779,"Diego",2,2,779,"Inactivo",1234
780,"Luis",3,3,780,"Activo",1234
781,"Bryan",1,1,781,"Activo",1234
782,"Karol",1,1,782,"Inactivo",1234
783,"Esteban",2,2,783,"Activo",1234
784,"Diego",2,2,784,"Inactivo",1234
785,"Luis",3,3,785,"Activo",1234
786,"Bryan",1,1,786,"Activo",1234
787,"Karol",1,1,787,"Inactivo",1234
788,"Esteban",2,2,788,"Activo",1234
789,"Diego",2,2,789,"Inactivo",1234
790,"Luis",3,3,790,"Activo",1234
791,"Bryan",1,1,791,"Activo",1234
792,"Karol",1,1,792,"Inactivo",1234
793,"Esteban",2,2,793,"Activo",1234
794,"Diego",2,2,794,"Inactivo",1234
795,"Luis",3,3,795,"Activo",1234
796,"Bryan",1,1,796,"Activo",1234
797,"Karol",2,2,797,"Inactivo",1234
798,"Esteban",2,2,798,"Activo",1234
799,"Diego",3,3,799,"Inactivo",1234
800,"Luis",1,1,800,"Activo",1234
801,"Bryan",1,1,801,"Activo",1234
802,"Karol",2,2,802,"Inactivo",1234
803,"Esteban",2,2,803,"Activo",1234
804,"Diego",3,3,804,"Inactivo",1234
805,"Luis",1,1,805,"Activo",1234
806,"Bryan",1,1,806,"Activo",1234
807,"Karol",2,2,807,"Inactivo",1234
808,"Esteban",2,2,808,"Activo",1234
809,"Diego",3,3,809,"Inactivo",1234
810,"Luis",1,1,810,"Activo",1234
811,"Bryan",1,1,811,"Activo",1234
812,"Karol",2,2,812,"Inactivo",1234
813,"Esteban",2,2,813,"Activo",1234
814,"Diego",3,3,814,"Inactivo",1234
815,"Luis",1,1,815,"Activo",1234
816,"Bryan",2,2,816,"Activo",1234
817,"Karol",2,2,817,"Inactivo",1234
818,"Esteban",3,3,818,"Activo",1234
819,"Diego",1,1,819,"Inactivo",1234
820,"Luis",1,1,820,"Activo",1234
821,"Bryan",2,2,821,"Activo",1234
822,"Karol",2,2,822,"Inactivo",1234
823,"Esteban",3,3,823,"Activo",1234
824,"Diego",1,1,824,"Inactivo",1234
825,"Luis",1,1,825,"Activo",1234
826,"Bryan",2,2,826,"Activo",1234
827,"Karol",2,2,827,"Inactivo",1234
828,"Esteban",3,3,828,"Activo",1234
829,"Diego",1,1,829,"Inactivo",1234
830,"Luis",1,1,830,"Activo",1234
831,"Bryan",1,1,831,"Activo",1234
832,"Karol",2,2,832,"Inactivo",1234
833,"Esteban",2,2,833,"Activo",1234
834,"Diego",3,3,834,"Inactivo",1234
835,"Luis",1,1,835,"Activo",1234
836,"Bryan",1,1,836,"Activo",1234
837,"Karol",2,2,837,"Inactivo",1234
838,"Esteban",2,2,838,"Activo",1234
839,"Diego",3,3,839,"Inactivo",1234
840,"Luis",1,1,840,"Activo",1234
841,"Bryan",1,1,841,"Activo",1234
842,"Karol",2,2,842,"Inactivo",1234
843,"Esteban",2,2,843,"Activo",1234
844,"Diego",3,3,844,"Inactivo",1234
845,"Luis",1,1,845,"Activo",1234
846,"Bryan",1,1,846,"Activo",1234
847,"Karol",2,2,847,"Inactivo",1234
848,"Esteban",2,2,848,"Activo",1234
849,"Diego",3,3,849,"Inactivo",1234
850,"Luis",1,1,850,"Activo",1234
851,"Bryan",2,2,851,"Activo",1234
852,"Karol",2,2,852,"Inactivo",1234
853,"Esteban",3,3,853,"Activo",1234
854,"Diego",1,1,854,"Inactivo",1234
855,"Luis",1,1,855,"Activo",1234
856,"Bryan",2,2,856,"Activo",1234
857,"Karol",2,2,857,"Inactivo",1234
858,"Esteban",3,3,858,"Activo",1234
859,"Diego",1,1,859,"Inactivo",1234
860,"Luis",1,1,860,"Activo",1234
861,"Bryan",2,2,861,"Activo",1234
862,"Karol",2,2,862,"Inactivo",1234
863,"Esteban",3,3,863,"Activo",1234
864,"Diego",1,1,864,"Inactivo",1234
865,"Luis",1,1,865,"Activo",1234
866,"Bryan",2,2,866,"Activo",1234
867,"Karol",2,2,867,"Inactivo",1234
868,"Esteban",3,3,868,"Activo",1234
869,"Diego",1,1,869,"Inactivo",1234
870,"Luis",1,1,870,"Activo",1234
871,"Bryan",2,2,871,"Activo",1234
872,"Karol",2,2,872,"Inactivo",1234
873,"Esteban",3,3,873,"Activo",1234
874,"Diego",1,1,874,"Inactivo",1234
875,"Luis",1,1,875,"Activo",1234
876,"Bryan",2,2,876,"Activo",1234
877,"Karol",2,2,877,"Inactivo",1234
878,"Esteban",3,3,878,"Activo",1234
879,"Diego",1,1,879,"Inactivo",1234
880,"Luis",1,1,880,"Activo",1234
881,"Bryan",2,2,881,"Activo",1234
882,"Karol",2,2,882,"Inactivo",1234
883,"Esteban",1,1,883,"Activo",1234
884,"Diego",2,2,884,"Inactivo",1234
885,"Luis",2,2,885,"Activo",1234
886,"Bryan",3,3,886,"Activo",1234
887,"Karol",1,1,887,"Inactivo",1234
888,"Esteban",1,1,888,"Activo",1234
889,"Diego",2,2,889,"Inactivo",1234
890,"Luis",2,2,890,"Activo",1234
891,"Bryan",3,3,891,"Activo",1234
892,"Karol",1,1,892,"Inactivo",1234
893,"Esteban",1,1,893,"Activo",1234
894,"Diego",2,2,894,"Inactivo",1234
895,"Luis",2,2,895,"Activo",1234
896,"Bryan",3,3,896,"Activo",1234
897,"Karol",1,1,897,"Inactivo",1234
898,"Esteban",1,1,898,"Activo",1234
899,"Diego",2,2,899,"Inactivo",1234
900,"Luis",2,2,900,"Activo",1234
901,"Bryan",3,3,901,"Activo",1234
902,"Karol",1,1,902,"Inactivo",1234
903,"Esteban",2,2,903,"Activo",1234
904,"Diego",2,2,904,"Inactivo",1234
905,"Luis",3,3,905,"Activo",1234
906,"Bryan",1,1,906,"Activo",1234
907,"Karol",1,1,907,"Inactivo",1234
908,"Esteban",2,2,908,"Activo",1234
909,"Diego",2,2,909,"Inactivo",1234
910,"Luis",3,3,910,"Activo",1234
911,"Bryan",1,1,911,"Activo",1234
912,"Karol",1,1,912,"Inactivo",1234
913,"Esteban",2,2,913,"Activo",1234
914,"Diego",2,2,914,"Inactivo",1234
915,"Luis",3,3,915,"Activo",1234
916,"Bryan",1,1,916,"Activo",1234
917,"Karol",1,1,917,"Inactivo",1234
918,"Esteban",2,2,918,"Activo",1234
919,"Diego",2,2,919,"Inactivo",1234
920,"Luis",3,3,920,"Activo",1234
921,"Bryan",1,1,921,"Activo",1234
922,"Karol",2,2,922,"Inactivo",1234
923,"Esteban",2,2,923,"Activo",1234
924,"Diego",3,3,924,"Inactivo",1234
925,"Luis",1,1,925,"Activo",1234
926,"Bryan",1,1,926,"Activo",1234
927,"Karol",2,2,927,"Inactivo",1234
928,"Esteban",2,2,928,"Activo",1234
929,"Diego",3,3,929,"Inactivo",1234
930,"Luis",1,1,930,"Activo",1234
931,"Bryan",1,1,931,"Activo",1234
932,"Karol",2,2,932,"Inactivo",1234
933,"Esteban",2,2,933,"Activo",1234
934,"Diego",3,3,934,"Inactivo",1234
935,"Luis",1,1,935,"Activo",1234
936,"Bryan",1,1,936,"Activo",1234
937,"Karol",1,1,937,"Inactivo",1234
938,"Esteban",2,2,938,"Activo",1234
939,"Diego",2,2,939,"Inactivo",1234
940,"Luis",3,3,940,"Activo",1234
941,"Bryan",1,1,941,"Activo",1234
942,"Karol",1,1,942,"Inactivo",1234
943,"Esteban",2,2,943,"Activo",1234
944,"Diego",2,2,944,"Inactivo",1234
945,"Luis",3,3,945,"Activo",1234
946,"Bryan",1,1,946,"Activo",1234
947,"Karol",1,1,947,"Inactivo",1234
948,"Esteban",2,2,948,"Activo",1234
949,"Diego",2,2,949,"Inactivo",1234
950,"Luis",3,3,950,"Activo",1234
951,"Bryan",1,1,951,"Activo",1234
952,"Karol",1,1,952,"Inactivo",1234
953,"Esteban",2,2,953,"Activo",1234
954,"Diego",2,2,954,"Inactivo",1234
955,"Luis",3,3,955,"Activo",1234
956,"Bryan",1,1,956,"Activo",1234
957,"Karol",2,2,957,"Inactivo",1234
958,"Esteban",2,2,958,"Activo",1234
959,"Diego",3,3,959,"Inactivo",1234
960,"Luis",1,1,960,"Activo",1234
961,"Bryan",1,1,961,"Activo",1234
962,"Karol",2,2,962,"Inactivo",1234
963,"Esteban",2,2,963,"Activo",1234
964,"Diego",3,3,964,"Inactivo",1234
965,"Luis",1,1,965,"Activo",1234
966,"Bryan",1,1,966,"Activo",1234
967,"Karol",2,2,967,"Inactivo",1234
968,"Esteban",2,2,968,"Activo",1234
969,"Diego",3,3,969,"Inactivo",1234
970,"Luis",1,1,970,"Activo",1234
971,"Bryan",1,1,971,"Activo",1234
972,"Karol",2,2,972,"Inactivo",1234
973,"Esteban",2,2,973,"Activo",1234
974,"Diego",3,3,974,"Inactivo",1234
975,"Luis",1,1,975,"Activo",1234
976,"Bryan",1,1,976,"Activo",1234
977,"Karol",2,2,977,"Inactivo",1234
978,"Esteban",2,2,978,"Activo",1234
979,"Diego",3,3,979,"Inactivo",1234
980,"Luis",1,1,980,"Activo",1234
981,"Bryan",1,1,981,"Activo",1234
982,"Karol",2,2,982,"Inactivo",1234
983,"Esteban",2,2,983,"Activo",1234
984,"Diego",3,3,984,"Inactivo",1234
985,"Luis",1,1,985,"Activo",1234
986,"Bryan",1,1,986,"Activo",1234
987,"Karol",2,2,987,"Inactivo",1234
988,"Esteban",2,2,988,"Activo",1234
989,"Diego",1,1,989,"Inactivo",1234
990,"Luis",2,2,990,"Activo",1234
991,"Bryan",2,2,991,"Activo",1234
992,"Karol",3,3,992,"Inactivo",1234
993,"Esteban",1,1,993,"Activo",1234
994,"Diego",1,1,994,"Inactivo",1234
995,"Luis",2,2,995,"Activo",1234
996,"Bryan",2,2,996,"Activo",1234
997,"Karol",3,3,997,"Inactivo",1234
998,"Esteban",1,1,998,"Activo",1234
999,"Diego",1,1,999,"Inactivo",1234
1000,"Luis",2,2,1000,"Activo",1234
1001,"Bryan",1,1,1001,"Activo",1234
1002,"Karol",2,2,1002,"Inactivo",1234
1003,"Esteban",2,2,1003,"Activo",1234
1004,"Diego",3,3,1004,"Inactivo",1234
1005,"Luis",1,1,1005,"Activo",1234
1006,"Bryan",1,1,1006,"Activo",1234
1007,"Karol",2,2,1007,"Inactivo",1234
1008,"Esteban",2,2,1008,"Activo",1234
1009,"Diego",3,3,1009,"Inactivo",1234
1010,"Luis",1,1,1010,"Activo",1234
1011,"Bryan",1,1,1011,"Activo",1234
1012,"Karol",2,2,1012,"Inactivo",1234
1013,"Esteban",2,2,1013,"Activo",1234
1014,"Diego",3,3,1014,"Inactivo",1234
1015,"Luis",1,1,1015,"Activo",1234
1016,"Bryan",1,1,1016,"Activo",1234
1017,"Karol",2,2,1017,"Inactivo",1234
1018,"Esteban",2,2,1018,"Activo",1234
1019,"Diego",3,3,1019,"Inactivo",1234
1020,"Luis",1,1,1020,"Activo",1234
1021,"Bryan",1,1,1021,"Activo",1234
1022,"Karol",2,2,1022,"Inactivo",1234
1023,"Esteban",2,2,1023,"Activo",1234
1024,"Diego",3,3,1024,"Inactivo",1234
1025,"Luis",1,1,1025,"Activo",1234
1026,"Bryan",1,1,1026,"Activo",1234
1027,"Karol",2,2,1027,"Inactivo",1234
1028,"Esteban",2,2,1028,"Activo",1234
1029,"Diego",3,3,1029,"Inactivo",1234
1030,"Luis",1,1,1030,"Activo",1234
1031,"Bryan",1,1,1031,"Activo",1234
1032,"Karol",2,2,1032,"Inactivo",1234
1033,"Esteban",2,2,1033,"Activo",1234
1034,"Diego",1,1,1034,"Inactivo",1234
1035,"Luis",2,2,1035,"Activo",1234
1036,"Bryan",2,2,1036,"Activo",1234
1037,"Karol",3,3,1037,"Inactivo",1234
1038,"Esteban",1,1,1038,"Activo",1234
1039,"Diego",1,1,1039,"Inactivo",1234
1040,"Luis",2,2,1040,"Activo",1234
1041,"Bryan",2,2,1041,"Activo",1234
1042,"Karol",3,3,1042,"Inactivo",1234
1043,"Esteban",1,1,1043,"Activo",1234
1044,"Diego",1,1,1044,"Inactivo",1234
1045,"Luis",2,2,1045,"Activo",1234
1046,"Bryan",2,2,1046,"Activo",1234
1047,"Karol",3,3,1047,"Inactivo",1234
1048,"Esteban",1,1,1048,"Activo",1234
1049,"Diego",1,1,1049,"Inactivo",1234
1050,"Luis",2,2,1050,"Activo",1234
1051,"Bryan",2,2,1051,"Activo",1234
1052,"Karol",3,3,1052,"Inactivo",1234
1053,"Esteban",1,1,1053,"Activo",1234
1054,"Diego",2,2,1054,"Inactivo",1234
1055,"Luis",2,2,1055,"Activo",1234
1056,"Bryan",3,3,1056,"Activo",1234
1057,"Karol",1,1,1057,"Inactivo",1234
1058,"Esteban",1,1,1058,"Activo",1234
1059,"Diego",2,2,1059,"Inactivo",1234
1060,"Luis",2,2,1060,"Activo",1234
1061,"Bryan",3,3,1061,"Activo",1234
1062,"Karol",1,1,1062,"Inactivo",1234
1063,"Esteban",1,1,1063,"Activo",1234
1064,"Diego",2,2,1064,"Inactivo",1234
1065,"Luis",2,2,1065,"Activo",1234
1066,"Bryan",3,3,1066,"Activo",1234
1067,"Karol",1,1,1067,"Inactivo",1234
1068,"Esteban",1,1,1068,"Activo",1234
1069,"Diego",2,2,1069,"Inactivo",1234
1070,"Luis",2,2,1070,"Activo",1234
1071,"Bryan",3,3,1071,"Activo",1234
1072,"Karol",1,1,1072,"Inactivo",1234
1073,"Esteban",2,2,1073,"Activo",1234
1074,"Diego",2,2,1074,"Inactivo",1234
1075,"Luis",3,3,1075,"Activo",1234
1076,"Bryan",1,1,1076,"Activo",1234
1077,"Karol",1,1,1077,"Inactivo",1234
1078,"Esteban",2,2,1078,"Activo",1234
1079,"Diego",2,2,1079,"Inactivo",1234
1080,"Luis",3,3,1080,"Activo",1234
1081,"Bryan",1,1,1081,"Activo",1234
1082,"Karol",1,1,1082,"Inactivo",1234
1083,"Esteban",2,2,1083,"Activo",1234
1084,"Diego",2,2,1084,"Inactivo",1234
1085,"Luis",3,3,1085,"Activo",1234
1086,"Bryan",1,1,1086,"Activo",1234
1087,"Karol",1,1,1087,"Inactivo",1234
1088,"Esteban",1,1,1088,"Activo",1234
1089,"Diego",2,2,1089,"Inactivo",1234
1090,"Luis",2,2,1090,"Activo",1234
1091,"Bryan",3,3,1091,"Activo",1234
1092,"Karol",1,1,1092,"Inactivo",1234
1093,"Esteban",1,1,1093,"Activo",1234
1094,"Diego",2,2,1094,"Inactivo",1234
1095,"Luis",2,2,1095,"Activo",1234
1096,"Bryan",3,3,1096,"Activo",1234
1097,"Karol",1,1,1097,"Inactivo",1234
1098,"Esteban",1,1,1098,"Activo",1234
1099,"Diego",2,2,1099,"Inactivo",1234
1100,"Luis",2,2,1100,"Activo",1234
1101,"Bryan",3,3,1101,"Activo",1234
1102,"Karol",1,1,1102,"Inactivo",1234
1103,"Esteban",1,1,1103,"Activo",1234
1104,"Diego",2,2,1104,"Inactivo",1234
1105,"Luis",2,2,1105,"Activo",1234
1106,"Bryan",3,3,1106,"Activo",1234
1107,"Karol",1,1,1107,"Inactivo",1234
1108,"Esteban",1,1,1108,"Activo",1234
1109,"Diego",2,2,1109,"Inactivo",1234
1110,"Luis",2,2,1110,"Activo",1234
1111,"Bryan",3,3,1111,"Activo",1234
1112,"Karol",1,1,1112,"Inactivo",1234
1113,"Esteban",1,1,1113,"Activo",1234
1114,"Diego",2,2,1114,"Inactivo",1234
1115,"Luis",2,2,1115,"Activo",1234
1116,"Bryan",3,3,1116,"Activo",1234
1117,"Karol",1,1,1117,"Inactivo",1234
1118,"Esteban",1,1,1118,"Activo",1234
1119,"Diego",2,2,1119,"Inactivo",1234
1120,"Luis",2,2,1120,"Activo",1234
1121,"Bryan",3,3,1121,"Activo",1234
1122,"Karol",1,1,1122,"Inactivo",1234
1123,"Esteban",1,1,1123,"Activo",1234
1124,"Diego",2,2,1124,"Inactivo",1234
1125,"Luis",2,2,1125,"Activo",1234
1126,"Bryan",3,3,1126,"Activo",1234
1127,"Karol",1,1,1127,"Inactivo",1234
1128,"Esteban",1,1,1128,"Activo",1234
1129,"Diego",2,2,1129,"Inactivo",1234
1130,"Luis",2,2,1130,"Activo",1234
1131,"Bryan",3,3,1131,"Activo",1234
1132,"Karol",1,1,1132,"Inactivo",1234
1133,"Esteban",1,1,1133,"Activo",1234
1134,"Diego",2,2,1134,"Inactivo",1234
1135,"Luis",2,2,1135,"Activo",1234
1136,"Bryan",3,3,1136,"Activo",1234
1137,"Karol",1,1,1137,"Inactivo",1234
1138,"Esteban",1,1,1138,"Activo",1234
1139,"Diego",2,2,1139,"Inactivo",1234
1140,"Luis",2,2,1140,"Activo",1234
1141,"Bryan",1,1,1141,"Activo",1234
1142,"Karol",2,2,1142,"Inactivo",1234
1143,"Esteban",2,2,1143,"Activo",1234
1144,"Diego",3,3,1144,"Inactivo",1234
1145,"Luis",1,1,1145,"Activo",1234
1146,"Bryan",1,1,1146,"Activo",1234
1147,"Karol",2,2,1147,"Inactivo",1234
1148,"Esteban",2,2,1148,"Activo",1234
1149,"Diego",3,3,1149,"Inactivo",1234
1150,"Luis",1,1,1150,"Activo",1234
1151,"Bryan",1,1,1151,"Activo",1234
1152,"Karol",2,2,1152,"Inactivo",1234
1153,"Esteban",2,2,1153,"Activo",1234
1154,"Diego",3,3,1154,"Inactivo",1234
1155,"Luis",1,1,1155,"Activo",1234
1156,"Bryan",1,1,1156,"Activo",1234
1157,"Karol",2,2,1157,"Inactivo",1234
1158,"Esteban",2,2,1158,"Activo",1234
1159,"Diego",3,3,1159,"Inactivo",1234
1160,"Luis",1,1,1160,"Activo",1234
1161,"Bryan",2,2,1161,"Activo",1234
1162,"Karol",2,2,1162,"Inactivo",1234
1163,"Esteban",3,3,1163,"Activo",1234
1164,"Diego",1,1,1164,"Inactivo",1234
1165,"Luis",1,1,1165,"Activo",1234
1166,"Bryan",2,2,1166,"Activo",1234
1167,"Karol",2,2,1167,"Inactivo",1234
1168,"Esteban",3,3,1168,"Activo",1234
1169,"Diego",1,1,1169,"Inactivo",1234
1170,"Luis",1,1,1170,"Activo",1234
1171,"Bryan",2,2,1171,"Activo",1234
1172,"Karol",2,2,1172,"Inactivo",1234
1173,"Esteban",3,3,1173,"Activo",1234
1174,"Diego",1,1,1174,"Inactivo",1234
1175,"Luis",1,1,1175,"Activo",1234
1176,"Bryan",2,2,1176,"Activo",1234
1177,"Karol",2,2,1177,"Inactivo",1234
1178,"Esteban",3,3,1178,"Activo",1234
1179,"Diego",1,1,1179,"Inactivo",1234
1180,"Luis",2,2,1180,"Activo",1234
1181,"Bryan",2,2,1181,"Activo",1234
1182,"Karol",3,3,1182,"Inactivo",1234
1183,"Esteban",1,1,1183,"Activo",1234
1184,"Diego",1,1,1184,"Inactivo",1234
1185,"Luis",2,2,1185,"Activo",1234
1186,"Bryan",2,2,1186,"Activo",1234
1187,"Karol",3,3,1187,"Inactivo",1234
1188,"Esteban",1,1,1188,"Activo",1234
1189,"Diego",1,1,1189,"Inactivo",1234
1190,"Luis",2,2,1190,"Activo",1234
1191,"Bryan",2,2,1191,"Activo",1234
1192,"Karol",3,3,1192,"Inactivo",1234
1193,"Esteban",1,1,1193,"Activo",1234
1194,"Diego",1,1,1194,"Inactivo",1234
1195,"Luis",1,1,1195,"Activo",1234
1196,"Bryan",2,2,1196,"Activo",1234
1197,"Karol",2,2,1197,"Inactivo",1234
1198,"Esteban",3,3,1198,"Activo",1234
1199,"Diego",1,1,1199,"Inactivo",1234
1200,"Luis",1,1,1200,"Activo",1234
1201,"Bryan",2,2,1201,"Activo",1234
1202,"Karol",2,2,1202,"Inactivo",1234
1203,"Esteban",3,3,1203,"Activo",1234
1204,"Diego",1,1,1204,"Inactivo",1234
1205,"Luis",1,1,1205,"Activo",1234
1206,"Bryan",2,2,1206,"Activo",1234
1207,"Karol",2,2,1207,"Inactivo",1234
1208,"Esteban",3,3,1208,"Activo",1234
1209,"Diego",1,1,1209,"Inactivo",1234
1210,"Luis",1,1,1210,"Activo",1234
1211,"Bryan",2,2,1211,"Activo",1234
1212,"Karol",2,2,1212,"Inactivo",1234
1213,"Esteban",3,3,1213,"Activo",1234
1214,"Diego",1,1,1214,"Inactivo",1234
1215,"Luis",2,2,1215,"Activo",1234
1216,"Bryan",2,2,1216,"Activo",1234
1217,"Karol",3,3,1217,"Inactivo",1234
1218,"Esteban",1,1,1218,"Activo",1234
1219,"Diego",1,1,1219,"Inactivo",1234
1220,"Luis",2,2,1220,"Activo",1234
1221,"Bryan",2,2,1221,"Activo",1234
1222,"Karol",3,3,1222,"Inactivo",1234
1223,"Esteban",1,1,1223,"Activo",1234
1224,"Diego",1,1,1224,"Inactivo",1234
1225,"Luis",2,2,1225,"Activo",1234
1226,"Bryan",2,2,1226,"Activo",1234
1227,"Karol",3,3,1227,"Inactivo",1234
1228,"Esteban",1,1,1228,"Activo",1234
1229,"Diego",1,1,1229,"Inactivo",1234
1230,"Luis",2,2,1230,"Activo",1234
